video_id,paths,w x h,frames,fps,caption_movi
video6584,video6584.mp4,320_240,540.0,30.0,a blonde woman wears a red white and blue uniform and has the same colors painted on her
video6552,video6552.mp4,320_240,624.0,23.976023976023978,a man is explaining psychometric using examples to the need of balancing equations
video3513,video3513.mp4,320_240,288.0,24.0,a clip of two women from a comedic television show
video2201,video2201.mp4,320_240,275.0,25.0,a cartoon star person
video4601,video4601.mp4,320_240,329.0,29.97002997002997,a professional baseball game advertisement
video4857,video4857.mp4,320_240,360.0,29.97002997002997,a advertisement about a car
video377,video377.mp4,320_240,250.0,25.0,2 girls and a boy are performing on a stage
video5657,video5657.mp4,320_240,420.0,30.0,a baby stroller is being displayed
video953,video953.mp4,320_240,510.0,29.97002997002997,a baby stroller for jogging is being showcased
video921,video921.mp4,320_240,325.0,25.0,a baby was born with two faces
video5561,video5561.mp4,320_240,300.0,25.0,a boy does a back flip on a trampoline with instructions
video4281,video4281.mp4,320_240,330.0,29.97002997002997,a boy demonstrates an nfl themed video game
video2361,video2361.mp4,320_240,898.0,29.916666666666668,a boy dancing in front of a crowd on the streets
video217,video217.mp4,320_240,275.0,25.0,a boy is eating a popsicle
video1977,video1977.mp4,320_240,360.0,29.97002997002997,a boy a playing with a cat
video4249,video4249.mp4,320_240,250.0,25.0,a boat captain and first mate are steering a ship
video2969,video2969.mp4,320_240,360.0,29.97002997002997,a bob marley song splayed against photos of police brutality
video6329,video6329.mp4,320_240,450.0,25.0,a boy asks his father if they can go swimming and the father thinks this is a great
video2905,video2905.mp4,320_240,870.0,30.0,a person is playing a video game
video889,video889.mp4,320_240,360.0,29.97002997002997,a baseball player runs into a spaded wall
video3353,video3353.mp4,320_240,390.0,29.97002997002997,a baseball player hits a ball
video6393,video6393.mp4,320_240,360.0,29.97002997002997,a baseball players walk across the field
video4953,video4953.mp4,320_240,264.0,23.976023976023978,a barber explains why hot towels are used during the shave service in a barber shop
video5977,video5977.mp4,320_240,360.0,29.97002997002997,a band sings a cover song while sitting in the grass
video1465,video1465.mp4,320_240,300.0,25.0,a band is performing and being shown on a large screen
video4697,video4697.mp4,320_240,300.0,25.0,a band is performing a song on stage
video3417,video3417.mp4,320_240,330.0,29.97002997002997,a band preforms a song
video5497,video5497.mp4,320_240,375.0,25.0,a band preforms a song on stage
video5113,video5113.mp4,320_240,329.0,29.97002997002997,a black muscle car drives down a street towards the camera
video3737,video3737.mp4,320_240,384.0,23.976023976023978,a beautiful woman is loading a gun in a movie preview
video793,video793.mp4,320_240,840.0,29.97002997002997,a behind the scenes look at pirates of the caribbean
video185,video185.mp4,320_240,264.0,23.976023976023978,a group is singing on a stage
video1017,video1017.mp4,320_240,390.0,29.97002997002997,a group is dancing
video2521,video2521.mp4,320_240,408.0,23.976023976023978,a girl is talking and putting on a hat in her room
video1145,video1145.mp4,320_240,300.0,25.0,a girl is singing a song in a show
video761,video761.mp4,320_240,570.0,30.0,a girl singing to another girl
video5593,video5593.mp4,320_240,240.0,24.0,a guy in a car driving
video1049,video1049.mp4,320_240,300.0,29.97002997002997,a group of people dance bachata indoors and outdoors
video2489,video2489.mp4,320_240,275.0,25.0,a group of people on a beach talk about how nothing will ever be the same again
video1369,video1369.mp4,320_240,275.0,25.0,a group of people giving a demonstration in a busy city
video3449,video3449.mp4,320_240,360.0,30.0,a group of people are singing while a guy plays the guitar
video3705,video3705.mp4,320_240,288.0,23.976023976023978,a group of people talking to the camera
video4313,video4313.mp4,320_240,180.0,15.0,a formally dressed woman is looking around a fancy dining room
video1913,video1913.mp4,320_240,390.0,29.97002997002997,a football player dances with his team mates
video1209,video1209.mp4,320_240,312.0,23.976023976023978,a foreign film a man and a woman stand by a lake and have a discussion
video1241,video1241.mp4,320_240,390.0,29.97002997002997,a game of soccer is being played
video25,video25.mp4,320_240,480.0,29.97002997002997,a gamer describes how to unlock a feature
video4825,video4825.mp4,320_240,450.0,30.0,a few men are shown at different soccer games
video2873,video2873.mp4,320_240,725.0,25.0,a female singer performs showing some dance moves also
video537,video537.mp4,320_240,330.0,29.97002997002997,a female newsperson in a black outfit is talking about the alex jones show and how you can
video2041,video2041.mp4,320_240,336.0,23.976023976023978,a fighting match in a gym
video4409,video4409.mp4,320_240,330.0,30.0,a first person shooter is played and talked about
video3481,video3481.mp4,320_240,350.0,25.0,a girl is dressed up as a fairy
video3993,video3993.mp4,320_240,300.0,30.0,a girl is opening up and displaying a girls child s toy
video5081,video5081.mp4,320_240,330.0,29.97002997002997,a girl is making roti
video2585,video2585.mp4,320_240,420.0,30.0,a gamer is driving down the road in a purple car
video5241,video5241.mp4,320_240,450.0,29.97002997002997,a girl coming from mc donald
video1177,video1177.mp4,320_240,330.0,29.97002997002997,a gamer is playing online
video249,video249.mp4,320_240,407.0,23.97442727757059,a gentle dance scene of the heroine
video1433,video1433.mp4,320_240,540.0,29.97002997002997,a girl doll tells a prince doll she is not marrying him while other barbie type dolls watch
video4633,video4633.mp4,320_240,660.0,29.97002997002997,a man is looking at something
video665,video665.mp4,320_240,480.0,29.97002997002997,a man is dragging another guy with his leg in wrestling
video4537,video4537.mp4,320_240,720.0,29.97002997002997,a man gives a speech to an audience outside
video6041,video6041.mp4,320_240,299.0,29.97002997002997,a man fiddles with his phone
video2137,video2137.mp4,320_240,260.0,20.0,a man is demonstrating a math equation
video2937,video2937.mp4,320_240,330.0,30.0,a man is assaulted on camera during a news segment
video505,video505.mp4,320_240,570.0,29.97002997002997,a man interviews a woman in a room
video1337,video1337.mp4,320_240,288.0,23.976023976023978,a woman is lifting weights
video3097,video3097.mp4,320_240,325.0,25.0,a woman is drinking wine in a glass
video1753,video1753.mp4,320_240,360.0,30.0,an owl and an otter are being filmed
video5689,video5689.mp4,320_240,450.0,29.97002997002997,a variety of wrestling matches are playing
video4793,video4793.mp4,320_240,450.0,30.0,a woman being interviewed about a horse
video2681,video2681.mp4,320_240,264.0,23.976023976023978,a lion attacks a gazelle
video473,video473.mp4,320_240,288.0,29.97,a level was cleared in a game
video4089,video4089.mp4,320_240,720.0,29.97,a horn bill on the hand of the interviewer
video6361,video6361.mp4,320_240,360.0,29.97002997002997,a man describing a car
video6265,video6265.mp4,320_240,360.0,29.97002997002997,a man describing how to make a filter out of a bottle and tissue
video2713,video2713.mp4,320_240,300.0,29.97002997002997,a man describing how to take care of a plant while holding a leaf in his hand
video2649,video2649.mp4,320_240,450.0,29.97002997002997,a man describing part on an engine
video4473,video4473.mp4,320_240,360.0,30.0,a man demonstrates origami
video729,video729.mp4,320_240,360.0,29.97002997002997,a man describes features a travel book has
video1689,video1689.mp4,320_240,312.0,23.976023976023978,a man describes a particular species of scorpion
video3577,video3577.mp4,320_240,375.0,25.0,a man explaining a paper airplane to fold
video5785,video5785.mp4,320_240,300.0,29.97002997002997,a man discusses space
video4889,video4889.mp4,320_240,240.0,23.976023976023978,a man defends himself from attackers in the park
video441,video441.mp4,320_240,390.0,29.97002997002997,a man and a woman are talking about the news
video3801,video3801.mp4,320_240,195.0,15.0,a man dances a jig on a plane wing
video5881,video5881.mp4,320_240,325.0,25.0,a chef cooking a potato dish
video1657,video1657.mp4,320_240,450.0,29.97002997002997,a cartoon woman is talking
video2297,video2297.mp4,320_240,360.0,29.97002997002997,a cartoon puppet sings
video4505,video4505.mp4,320_240,200.0,20.0,a cartoon skeleton is carrying a bomb
video3065,video3065.mp4,320_240,312.0,23.976023976023978,a cartoon television show
video3193,video3193.mp4,320_240,750.0,25.0,a chorus is singing in the background
video5913,video5913.mp4,320_240,300.0,25.0,a clip from a movie is playing
video3865,video3865.mp4,320_240,275.0,25.0,a child is being judged on her performance
video2105,video2105.mp4,320_240,165.0,15.0,a child and women are dancing in the fields
video4665,video4665.mp4,320_240,275.0,25.0,a child preforms a song on stage
video3897,video3897.mp4,320_240,330.0,29.97002997002997,a child is playing with various substances in water
video601,video601.mp4,320_240,575.0,25.0,a car come fast and met an accident
video4121,video4121.mp4,320_240,300.0,25.0,a car blowing up
video409,video409.mp4,320_240,200.0,20.0,a car being displayed
video2393,video2393.mp4,320_240,350.0,25.0,a car is moving about
video6169,video6169.mp4,320_240,381.0,29.97002997002997,a bunch of people looking at a horse
video4153,video4153.mp4,320_240,170.0,10.0,a bunch of dead people s souls are seen leaving their bodies
video2777,video2777.mp4,320_240,510.0,29.97002997002997,a bunch of colored balls
video633,video633.mp4,320_240,300.0,30.0,a cartoon character speaks to another cartoon character
video3257,video3257.mp4,320_240,300.0,29.97002997002997,a carton character has a wide open mouth
video5465,video5465.mp4,320_240,330.0,29.97002997002997,a car sped by and a man talks beside a car
video3609,video3609.mp4,320_240,570.0,29.97002997002997,a cartoon character discusses the brain
video2457,video2457.mp4,320_240,630.0,29.97002997002997,a couple wrestling matches are taking place at the same time
video57,video57.mp4,320_240,275.0,25.0,a couple of girls and boys singing and dancing on a stage
video345,video345.mp4,320_240,900.0,30.0,a couple leads a horse outside
video5337,video5337.mp4,320_240,870.0,30.0,a cute animal is eating food
video1593,video1593.mp4,320_240,330.0,29.97002997002997,a curly haired woman cooks in a kitchen
video2745,video2745.mp4,320_240,330.0,29.97002997002997,a crowd is cheering
video89,video89.mp4,320_240,264.0,23.976023976023978,a cooking tutorial
video2425,video2425.mp4,320_240,288.0,23.976023976023978,a conversation between kids
video3001,video3001.mp4,320_240,264.0,23.976023976023978,a couple are having a conversation when another man interrupts
video5849,video5849.mp4,320_240,390.0,30.0,a dog is holding a ball
video2009,video2009.mp4,320_240,360.0,30.0,a female is cooking a meal in a frying pan
video6201,video6201.mp4,320_240,480.0,29.97002997002997,a famous actor on the david letterman show
video1881,video1881.mp4,320_240,330.0,29.97002997002997,a fast motion depiction of a man drawing a flower with a pencil
video4985,video4985.mp4,320_240,264.0,23.976023976023978,a father telling his child to clean his room
video3161,video3161.mp4,320_240,660.0,30.0,a dog is being dried using a hair dryer
video5721,video5721.mp4,320_240,300.0,29.97002997002997,a demonstration featuring a male showing various new types of candies
video3321,video3321.mp4,320_240,250.0,25.0,a clip showing female celebrity
